time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
21:58.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,13,0,0,0,0,0
21:59.0,0,0,0,15,0,0,0,12,61,56,0,24,0,0,0,7,0,8,0,53,60,47,48,45,0,0,0,0,0,0,0
21:59.1,0,34,47,16,37,0,0,5,70,49,0,29,0,0,0,0,0,0,0,73,14,64,53,65,24,0,0,25,3,0,0
21:59.2,0,23,131,63,24,0,54,51,138,80,0,47,0,24,0,43,0,44,21,131,0,117,114,111,80,9,12,72,0,0,0
21:59.4,32,1,128,125,80,0,0,0,93,48,0,38,0,3,0,38,0,29,41,147,0,120,105,108,96,19,58,79,64,45,0
21:59.6,34,1,87,121,90,0,0,0,57,36,0,27,0,0,0,35,0,27,45,141,0,120,107,106,101,16,48,42,75,48,0
21:59.8,34,0,78,125,96,0,0,0,55,37,0,29,0,1,0,42,0,33,47,145,0,119,107,105,103,14,38,39,68,47,0
21:59.9,30,0,81,127,102,0,53,0,82,53,0,40,0,15,0,36,0,29,46,129,0,105,90,83,74,0,27,38,54,39,0
22:00.0,31,1,108,133,113,0,55,0,97,67,0,46,0,15,0,29,0,29,44,115,0,99,72,57,65,1,28,41,67,40,0
22:00.1,32,22,119,139,117,0,56,0,97,70,0,46,0,1,0,22,0,28,38,97,0,90,55,21,58,2,29,42,74,38,0
22:00.2,31,26,128,158,114,0,59,0,94,72,0,46,0,0,0,19,0,28,34,86,0,83,46,11,45,2,32,43,71,33,0
22:00.3,27,40,130,164,113,0,57,0,88,75,0,45,0,0,0,15,0,24,32,78,0,68,34,2,33,8,29,38,54,8,0
22:00.5,14,54,130,159,107,0,51,0,78,71,0,42,0,0,0,10,0,23,27,70,0,54,20,0,32,13,31,39,51,0,0
22:00.6,7,59,124,154,109,0,56,0,66,69,0,39,0,0,0,6,0,16,12,64,0,48,8,0,30,20,50,44,59,0,0
22:00.7,0,65,126,158,119,0,53,0,48,65,0,35,0,0,0,0,0,5,0,59,0,44,4,0,29,23,64,52,71,0,0
22:00.8,0,72,119,153,120,0,50,0,38,61,0,31,0,0,0,0,0,0,0,55,0,38,0,0,24,24,71,57,76,0,0
22:00.9,0,79,117,150,120,0,37,0,33,56,0,26,0,0,0,0,0,0,0,55,0,34,0,0,24,26,82,63,84,0,0
22:01.0,0,80,109,155,132,0,35,0,31,53,0,23,0,0,0,0,0,0,0,54,0,29,6,0,29,27,96,70,104,0,0
22:01.1,0,74,85,152,133,0,34,0,31,50,0,22,0,0,0,0,0,0,0,49,0,27,6,0,35,27,109,72,112,19,0
22:01.2,0,65,68,148,135,0,35,0,29,49,0,24,0,0,0,0,0,0,0,52,0,27,5,0,40,27,115,76,116,22,0
22:01.4,0,63,63,145,133,0,33,0,29,46,0,25,0,0,0,0,0,0,0,54,0,29,6,0,41,26,118,75,109,20,0
22:01.5,0,66,66,150,136,0,34,0,31,47,0,26,0,0,0,0,0,0,0,56,0,27,4,0,40,23,118,68,95,0,0
22:01.6,0,66,64,144,133,0,36,0,32,46,0,27,0,0,0,0,0,0,0,57,0,26,2,0,39,24,117,64,90,0,0
22:01.7,0,65,56,136,127,0,34,0,31,38,0,27,0,0,0,0,0,0,0,60,0,28,5,0,42,24,121,62,88,0,0
22:01.8,0,62,39,125,120,0,33,0,31,29,0,27,0,0,0,0,0,0,0,61,0,30,7,0,47,22,125,61,87,0,0
22:01.9,0,62,28,126,123,0,33,0,33,25,0,27,0,0,0,0,0,0,0,64,0,30,7,0,51,23,132,62,90,0,0
22:02.0,0,61,24,129,128,0,35,0,34,27,0,27,0,0,0,0,0,0,0,63,0,30,7,0,50,20,131,56,88,0,0
22:02.2,0,56,19,140,140,0,37,0,36,40,0,27,0,0,0,0,0,0,0,57,0,26,3,0,46,17,112,40,77,0,0
22:02.3,0,52,11,141,145,0,40,0,36,54,0,27,0,0,0,0,0,0,0,55,0,22,0,0,44,20,107,31,71,0,0
22:02.4,0,42,0,132,145,0,33,0,33,49,0,27,0,0,0,0,0,0,0,48,0,21,0,0,43,21,101,24,69,0,0
22:02.5,0,38,0,120,135,0,28,0,32,36,0,28,0,0,0,0,0,0,0,62,0,32,2,0,50,23,115,42,71,0,0
22:02.6,0,38,0,109,129,0,28,0,31,14,0,28,0,0,0,0,0,0,1,61,0,32,9,0,55,25,128,56,78,0,0
22:02.7,0,40,0,105,128,0,26,0,32,14,0,31,0,0,0,0,0,0,1,60,0,32,9,0,58,24,131,58,85,0,0
22:02.8,0,35,0,101,126,0,13,0,30,13,0,33,0,0,0,0,0,0,5,57,0,33,8,0,60,25,130,58,88,22,0
22:02.9,0,33,0,106,133,0,5,0,30,15,0,34,0,0,0,0,0,0,7,57,0,34,8,0,61,25,131,56,90,29,0
22:03.1,0,33,0,119,146,0,3,0,32,23,0,35,0,0,0,0,0,0,6,61,0,35,8,0,61,22,131,53,85,28,0
22:03.2,0,36,0,127,152,0,12,0,32,29,0,36,0,0,0,0,0,0,6,68,0,33,7,0,56,22,129,43,78,22,0
22:03.3,0,38,0,123,154,0,15,0,33,30,0,36,0,0,0,0,0,0,1,73,0,33,8,0,55,23,134,41,77,23,0
22:03.4,0,37,0,114,150,0,12,0,33,26,0,38,0,0,0,0,0,0,2,74,0,33,8,0,55,23,134,38,77,23,0
22:03.5,0,33,0,105,144,0,1,0,31,23,0,39,0,0,0,0,0,0,0,75,0,35,9,0,58,23,131,33,76,25,0
22:03.6,0,33,0,106,145,0,0,0,33,26,0,42,0,0,0,0,0,0,0,78,0,37,10,0,58,24,132,31,75,21,0
22:03.8,0,34,0,109,148,0,0,0,34,28,0,44,0,0,0,0,0,0,0,78,0,37,10,0,55,24,132,25,76,19,0
22:03.9,0,36,0,111,150,0,0,0,35,29,0,45,0,0,0,0,0,0,0,80,0,39,10,0,56,24,134,20,77,19,0
22:04.0,0,36,0,112,152,0,0,0,33,30,0,46,0,0,0,0,0,0,0,81,0,40,10,0,56,24,136,19,80,21,0
22:04.1,0,36,0,112,151,0,0,0,35,29,0,46,0,0,0,0,0,0,0,81,0,41,10,0,56,24,136,17,80,22,0
22:04.2,0,36,0,114,152,0,0,0,34,30,0,47,0,0,0,0,0,0,0,81,0,42,10,0,56,24,137,15,81,22,0
22:04.3,0,37,0,115,153,0,1,0,34,30,0,47,0,0,0,0,0,0,0,82,0,43,10,0,57,25,138,14,83,23,0
22:04.4,0,37,0,115,152,0,3,0,34,30,0,48,0,0,0,0,0,0,0,82,0,43,9,0,57,25,139,12,84,24,0
22:04.5,0,37,0,115,152,0,9,0,35,30,0,48,0,0,0,0,0,0,0,83,0,44,9,0,57,25,138,11,85,24,0
22:04.7,0,38,0,115,152,0,12,0,34,30,0,48,0,0,0,0,0,0,0,83,0,44,9,0,57,25,138,9,84,25,0
22:04.8,0,37,0,114,150,0,14,0,34,30,0,49,0,0,0,0,0,0,0,83,0,44,9,0,57,25,138,7,84,24,0
22:04.9,0,36,0,114,150,0,14,0,34,30,0,49,0,0,0,0,0,0,0,83,0,44,9,0,57,25,138,4,85,24,0
22:05.0,0,37,0,114,149,0,15,0,34,30,0,48,0,0,0,0,0,0,0,82,0,44,10,0,57,25,137,3,84,24,0
22:05.1,0,37,0,113,148,0,15,0,34,30,0,49,0,0,0,0,0,0,0,83,0,45,10,0,57,25,137,1,84,24,0
22:05.2,0,37,0,113,148,0,15,0,34,30,0,49,0,0,0,0,0,0,0,84,0,45,9,0,57,25,137,0,84,24,0
22:05.3,0,37,0,114,148,0,16,0,34,30,0,49,0,0,0,0,0,0,0,84,0,45,9,0,58,24,138,0,84,25,0
22:05.5,0,37,0,113,148,0,15,0,34,30,0,49,0,0,0,0,0,0,0,84,0,45,10,0,58,25,137,0,85,25,0
22:05.6,0,37,0,113,148,0,16,0,33,29,0,49,0,0,0,0,0,0,0,84,0,45,10,0,58,25,138,0,85,25,0
22:05.7,0,37,0,113,147,0,16,0,34,29,0,49,0,0,0,0,0,0,0,84,0,45,10,0,58,25,138,0,85,24,0
22:05.8,0,36,0,111,146,0,15,0,34,29,0,49,0,0,0,0,0,0,0,84,0,45,10,0,58,24,137,0,85,26,0
22:05.9,0,37,0,112,146,0,14,0,34,29,0,49,0,0,0,0,0,0,0,84,0,45,10,0,59,24,137,0,86,27,0
22:06.0,0,37,0,112,146,0,15,0,34,29,0,49,0,0,0,0,0,0,0,84,0,46,10,0,59,24,138,0,86,28,0
22:06.1,0,37,0,111,146,0,14,0,34,29,0,49,0,0,0,0,0,0,0,84,0,46,10,0,59,24,138,0,86,27,0
22:06.2,0,37,0,110,146,0,14,0,34,29,0,49,0,0,0,0,0,0,0,84,0,46,10,0,60,24,138,0,86,27,0
22:06.4,0,37,0,111,146,0,15,0,33,29,0,49,0,0,0,0,0,0,0,84,0,46,10,0,60,24,138,0,86,28,0
22:06.5,0,37,0,112,147,0,15,0,34,29,0,50,0,0,0,0,0,0,0,84,0,46,10,0,60,24,138,0,86,28,0
22:06.6,0,37,0,112,147,0,16,0,34,28,0,49,0,0,0,0,0,0,0,85,0,46,9,0,60,24,139,0,87,29,0
22:06.7,0,37,0,112,147,0,17,0,34,29,0,49,0,0,0,0,0,0,0,85,0,46,9,0,60,25,139,0,87,28,0
22:06.8,0,38,0,112,147,0,18,0,34,29,0,50,0,0,0,0,0,0,0,85,0,46,9,0,59,25,138,0,87,29,0
22:06.9,0,37,0,114,148,0,20,0,35,29,0,50,0,0,0,0,0,0,0,85,0,46,9,0,60,25,139,0,88,30,0
22:07.0,0,38,0,114,147,0,21,0,34,29,0,50,0,0,0,0,0,0,0,85,0,46,8,0,59,25,137,0,88,30,0
22:07.2,0,38,0,114,147,0,22,0,35,29,0,50,0,0,0,0,0,0,0,85,0,46,8,0,59,25,137,0,88,30,0
22:07.3,0,38,0,114,147,0,22,0,35,29,0,50,0,0,0,0,0,0,0,85,0,46,8,0,59,25,137,0,88,30,0
22:07.4,0,38,0,114,147,0,23,0,35,29,0,51,0,0,0,0,0,0,0,84,0,46,9,0,59,25,138,0,89,30,0
22:06.5,0,37,0,112,147,0,15,0,34,29,0,50,0,0,0,0,0,0,0,84,0,46,10,0,60,24,138,0,86,28,0
22:06.6,0,37,0,112,147,0,16,0,34,28,0,49,0,0,0,0,0,0,0,85,0,46,9,0,60,24,139,0,87,29,0
22:06.7,0,37,0,112,147,0,17,0,34,29,0,49,0,0,0,0,0,0,0,85,0,46,9,0,60,25,139,0,87,28,0
22:06.8,0,38,0,112,147,0,18,0,34,29,0,50,0,0,0,0,0,0,0,85,0,46,9,0,59,25,138,0,87,29,0
22:06.9,0,37,0,114,148,0,20,0,35,29,0,50,0,0,0,0,0,0,0,85,0,46,9,0,60,25,139,0,88,30,0
22:07.0,0,38,0,114,147,0,21,0,34,29,0,50,0,0,0,0,0,0,0,85,0,46,8,0,59,25,137,0,88,30,0
22:07.2,0,38,0,114,147,0,22,0,35,29,0,50,0,0,0,0,0,0,0,85,0,46,8,0,59,25,137,0,88,30,0
22:07.3,0,38,0,114,147,0,22,0,35,29,0,50,0,0,0,0,0,0,0,85,0,46,8,0,59,25,137,0,88,30,0
22:07.4,0,38,0,114,147,0,23,0,35,29,0,51,0,0,0,0,0,0,0,84,0,46,9,0,59,25,138,0,89,30,0
